name,price,link_picture,Empfohlenes Alter in Jahren (mind.),Empfohlenes Alter in Jahren (max.),Anzahl Teile,Sicherheitswarnung,Verpackungsbreite,Verpackungstiefe,Verpackungshöhe,Paketgewicht,ASIN,Vorgeschlagenes Geschlecht_ Junge ,Vorgeschlagenes Geschlecht_ Junge/Mädchen ,Material_ Kunststoff ,Material_nan,Produktfarbe_encoded,Verpackungsart_encoded,Produkttyp_ Bausatz ,Ursprungsland_ China ,Ursprungsland_ Dänemark ,Ursprungsland_ Indonesien ,Ursprungsland_ Thailand ,Ursprungsland_ Tschechische Republik ,Ursprungsland_ Ungarn ,Ursprungsland_ Österreich ,EU_TSD_Warnung_ Keine Warnung zutreffend ,"EU_TSD_Warnung_ Keine Warnung zutreffend, Nicht für Kinder unter 36 Monaten geeignet ",EU_TSD_Warnung_ Nicht für Kinder unter 18 Monaten geeignet ,EU_TSD_Warnung_ Nicht für Kinder unter 36 Monaten geeignet ,"EU_TSD_Warnung_ Nicht für Kinder unter 36 Monaten geeignet, Keine Warnung zutreffend ","EU_TSD_Warnung_ Nicht für Kinder unter 36 Monaten geeignet, Nur für häuslichen Gebrauch bestimmt "
LEGO DREAMZzz - Stall der Traumwesen (71459),99.0,https://www.fcw.ch/api/ProcessRequest/190663/BN/268x166-lego-dreamzzz-stall-der-traumwesen-71459.jpg?sourceId=886645&source=Product,8,99,681, Achtung. Nicht geeignet fur Kinder unter 36 Monate. Enthalt verschluckbare Kleinteile. Erstickungsgefahr. ,282,480,61,945, B0BV7C4HQB ,0.0,1.0,1.0,0.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
LEGO City - Cyber-Stuntbike (60358),9.95,https://www.fcw.ch/api/ProcessRequest/169892/BN/268x166-lego-city-cyber-stuntbike-60358.jpg?sourceId=880291&source=Product,5,99,13, Achtung. Nicht geeignet fur Kinder unter 36 Monate. Enthalt verschluckbare Kleinteile. Erstickungsgefahr. ,122,91,47,45, B0BBRTCCWG ,0.0,1.0,1.0,0.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
LEGO Marvel - Angriff auf New Asgard (76207),26.95,https://www.fcw.ch/api/ProcessRequest/135458/BN/268x166-lego-marvel-angriff-auf-new-asgard-76207.jpg?sourceId=870449&source=Product,7,99,159, Achtung. Nicht geeignet fur Kinder unter 36 Monate. Enthalt verschluckbare Kleinteile. Erstickungsgefahr. ,141,262,48,174, B09BNT4DG7 ,0.0,1.0,1.0,0.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
LEGO Friends - Novas Zimmer (41755),24.95,https://www.fcw.ch/api/ProcessRequest/169906/BN/268x166-lego-friends-novas-zimmer-41755.jpg?sourceId=880323&source=Product,6,99,179, Achtung. Nicht geeignet fur Kinder unter 36 Monate. Enthalt verschluckbare Kleinteile. Erstickungsgefahr. ,191,205,61,293, B0BBRW48NM ,0.0,1.0,1.0,0.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
LEGO Super Mario - Yoshis Geschenkhaus – Erweiterungsset (71406),46.95,https://www.fcw.ch/api/ProcessRequest/149894/BN/268x166-lego-super-mario-yoshis-geschenkhaus-erweiterungsset-71406.jpg?sourceId=874255&source=Product,6,99,246, Achtung. Nicht geeignet fur Kinder unter 36 Monate. Enthalt verschluckbare Kleinteile. Erstickungsgefahr. ,191,262,61,313, B09QFHGBYD ,0.0,1.0,1.0,0.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
LEGO Duplo - Biomarkt (10983),36.95,https://www.fcw.ch/api/ProcessRequest/177530/BN/268x166-lego-duplo-biomarkt-10983.jpg?sourceId=880413&source=Product,1,99,40, Achtung. Nicht geeignet fur Kinder unter 36 Monate. Enthalt verschluckbare Kleinteile. Erstickungsgefahr. ,262,382,94,798, B0BBRYNNF7 ,0.0,1.0,1.0,0.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
LEGO Marvel - Captain America Baufigur (76258),46.95,https://www.fcw.ch/api/ProcessRequest/188538/BN/268x166-lego-marvel-captain-america-baufigur-76258.jpg?sourceId=886621&source=Product,8,99,310, Achtung. Nicht geeignet fur Kinder unter 36 Monate. Enthalt verschluckbare Kleinteile. Erstickungsgefahr. ,262,191,61,345, B0BPC9W5TY ,0.0,1.0,1.0,0.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
LEGO City - Raumfahrtzentrum (60351),169.0,https://www.fcw.ch/api/ProcessRequest/163555/BN/268x166-lego-city-raumfahrtzentrum-60351.jpg?sourceId=880350&source=Product,7,99,1010, Achtung. Nicht geeignet fur Kinder unter 36 Monate. Enthalt verschluckbare Kleinteile. Erstickungsgefahr. ,378,582,87,2, B09PRKKXPT ,0.0,1.0,1.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
LEGO Disney - Cinderellas Schloss (43206),99.0,https://www.fcw.ch/api/ProcessRequest/139426/BN/268x166-lego-disney-cinderellas-schloss-43206.jpg?sourceId=874192&source=Product,5,99,365, Achtung. Nicht geeignet fur Kinder unter 36 Monate. Enthalt verschluckbare Kleinteile. Erstickungsgefahr. ,354,378,70,846, B09QFNGM1X ,0.0,1.0,1.0,0.0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
LEGO Duplo - Spider-Man & Friends: Jahrmarktabenteuer (10963),74.95,https://www.fcw.ch/api/ProcessRequest/139075/BN/268x166-lego-duplo-spider-man-friends-jahrmarktabenteuer-10963.jpg?sourceId=874168&source=Product,2,99,41, Achtung. Nicht geeignet fur Kinder unter 36 Monate. Enthalt verschluckbare Kleinteile. Erstickungsgefahr. ,378,354,94,871, B09QFPRVN2 ,0.0,1.0,1.0,0.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
LEGO Avatar - Skimwing Abenteuer (75576),46.95,https://www.fcw.ch/api/ProcessRequest/169328/BN/268x166-lego-avatar-skimwing-abenteuer-75576.jpg?sourceId=880284&source=Product,8,99,259, Achtung. Nicht geeignet fur Kinder unter 36 Monate. Enthalt verschluckbare Kleinteile. Erstickungsgefahr. ,191,262,46,287, B0BBRWRK4D ,0.0,1.0,1.0,0.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
LEGO Technic - The Batman-Batcycle (42155),64.95,https://www.fcw.ch/api/ProcessRequest/177420/BN/268x166-lego-technic-the-batman-batcycle-42155.jpg?sourceId=880429&source=Product,9,99,641, Achtung. Nicht geeignet fur Kinder unter 36 Monate. Enthalt verschluckbare Kleinteile. Erstickungsgefahr. ,262,382,70,850, B0BBRY3FFB ,0.0,1.0,1.0,0.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
LEGO Super Mario - Luigi’s Mansion: Gruseliges Versteckspiel – Erweiterungsset (71401),109.0,https://www.fcw.ch/api/ProcessRequest/136599/BN/268x166-lego-super-mario-luigi-s-mansion-gruseliges-versteckspiel-erweiterungsset-71401.jpg?sourceId=870353&source=Product,8,99,877, Achtung. Nicht geeignet fur Kinder unter 36 Monate. Enthalt verschluckbare Kleinteile. Erstickungsgefahr. ,282,540,78,969, B09BNW5DRZ ,0.0,1.0,1.0,0.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
LEGO Friends - Campingausflug (41726),29.95,https://www.fcw.ch/api/ProcessRequest/169896/BN/268x166-lego-friends-campingausflug-41726.jpg?sourceId=880311&source=Product,4,99,87, Achtung. Nicht geeignet fur Kinder unter 36 Monate. Enthalt verschluckbare Kleinteile. Erstickungsgefahr. ,191,205,61,240, B0BBRVMNST ,0.0,1.0,1.0,0.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
LEGO Creator 3in1 - Delfin und Schildkröte (31128),11.95,https://www.fcw.ch/api/ProcessRequest/125032/BN/268x166-lego-creator-3in1-delfin-und-schildkroete-31128.jpg?sourceId=870429&source=Product,6,99,137, Achtung. Nicht geeignet fur Kinder unter 36 Monate. Enthalt verschluckbare Kleinteile. Erstickungsgefahr. ,141,191,46,165, B09BNV4997 ,0.0,1.0,1.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
LEGO Minecraft - Das Trainingsgelände (21183),79.95,https://www.fcw.ch/api/ProcessRequest/137140/BN/268x166-lego-minecraft-das-trainingsgelaende-21183.jpg?sourceId=870308&source=Product,8,99,534, Achtung. Nicht geeignet fur Kinder unter 36 Monate. Enthalt verschluckbare Kleinteile. Erstickungsgefahr. ,262,382,70,935, B09BNXDGHP ,0.0,1.0,1.0,0.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
LEGO Disney - Kreative Schlösserbox (43219),46.95,https://www.fcw.ch/api/ProcessRequest/177531/BN/268x166-lego-disney-kreative-schloesserbox-43219.jpg?sourceId=880406&source=Product,6,99,140, Achtung. Nicht geeignet fur Kinder unter 36 Monate. Enthalt verschluckbare Kleinteile. Erstickungsgefahr. ,225,280,52,364, B0BBS27WDM ,0.0,1.0,1.0,0.0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
LEGO Star Wars - Verfolgungsjagd auf Endor – Diorama (75353),99.0,https://www.fcw.ch/api/ProcessRequest/184669/BN/268x166-lego-star-wars-verfolgungsjagd-auf-endor-diorama-75353.jpg?sourceId=880444&source=Product,18,99,608, Achtung. Nicht geeignet fur Kinder unter 36 Monate. Enthalt verschluckbare Kleinteile. Erstickungsgefahr. ,262,282,76,750, B0BBVD4L66 ,0.0,1.0,1.0,0.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
LEGO Ninjago - Die Gärten von Ninjago City (71741),389.0,https://www.fcw.ch/api/ProcessRequest/103059/BN/268x166-lego-ninjago-die-gaerten-von-ninjago-city-71741.jpg?sourceId=861256&source=Product,14,99,5686, Achtung. Nicht geeignet fur Kinder unter 36 Monate. Enthalt verschluckbare Kleinteile. Erstickungsgefahr. ,582,480,170,5, B08W5BV3HT ,0.0,1.0,1.0,0.0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
LEGO Classic - Kreativ-Bauset mit durchsichtigen Steinen (11013),42.95,https://www.fcw.ch/api/ProcessRequest/97421/BN/268x166-lego-classic-kreativ-bauset-mit-durchsichtigen-steinen-11013.jpg?sourceId=861175&source=Product,4,99,500, Achtung. Nicht geeignet fur Kinder unter 36 Monate. Enthalt verschluckbare Kleinteile. Erstickungsgefahr. ,222,262,95,589, B08G4KZPG4 ,0.0,1.0,1.0,0.0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
LEGO Marvel - Rocket Mech (76243),18.95,https://www.fcw.ch/api/ProcessRequest/169587/BN/268x166-lego-marvel-rocket-mech-76243.jpg?sourceId=880365&source=Product,6,99,98, Achtung. Nicht geeignet fur Kinder unter 36 Monate. Enthalt verschluckbare Kleinteile. Erstickungsgefahr. ,191,141,46,120, B0BBRZHB6Z ,0.0,1.0,1.0,0.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
LEGO Super Mario - Knochen-Bowsers Festungsschlacht – Erweiterungsset (71423),119.0,https://www.fcw.ch/api/ProcessRequest/190883/BN/268x166-lego-super-mario-knochen-bowsers-festungsschlacht-erweiterungsset-71423.jpg?sourceId=886612&source=Product,8,99,1321, Achtung. Nicht geeignet fur Kinder unter 36 Monate. Enthalt verschluckbare Kleinteile. Erstickungsgefahr. ,378,480,94,1, B0BV7CDLFD ,0.0,1.0,1.0,0.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
LEGO Friends - Eiswagen (41715),24.95,https://www.fcw.ch/api/ProcessRequest/139392/BN/268x166-lego-friends-eiswagen-41715.jpg?sourceId=874199&source=Product,4,99,84, Achtung. Nicht geeignet fur Kinder unter 36 Monate. Enthalt verschluckbare Kleinteile. Erstickungsgefahr. ,191,262,61,307, B09QFK6RHZ ,0.0,1.0,1.0,0.0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
LEGO Disney - Annas und Olafs Spielspass im Schloss (43204),46.95,https://www.fcw.ch/api/ProcessRequest/139359/BN/268x166-lego-disney-annas-und-olafs-spielspass-im-schloss-43204.jpg?sourceId=874190&source=Product,4,99,108, Achtung. Nicht geeignet fur Kinder unter 36 Monate. Enthalt verschluckbare Kleinteile. Erstickungsgefahr. ,191,262,61,361, B09QFLR5PC ,0.0,1.0,1.0,0.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
LEGO Friends - Andreas Theaterschule (41714),119.0,https://www.fcw.ch/api/ProcessRequest/139006/BN/268x166-lego-friends-andreas-theaterschule-41714.jpg?sourceId=874198&source=Product,8,99,1154, Achtung. Nicht geeignet fur Kinder unter 36 Monate. Enthalt verschluckbare Kleinteile. Erstickungsgefahr. ,378,582,87,1, B09QFRJT28 ,0.0,1.0,1.0,0.0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
LEGO Disney - Das Haus der Madrigals (43202),59.95,https://www.fcw.ch/api/ProcessRequest/141982/BN/268x166-lego-disney-das-haus-der-madrigals-43202.jpg?sourceId=864558&source=Product,6,99,587, Achtung. Nicht geeignet fur Kinder unter 36 Monate. Enthalt verschluckbare Kleinteile. Erstickungsgefahr. ,262,382,70,875, B08XDYPDTQ ,0.0,1.0,1.0,0.0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
LEGO Classic - Bausteine und Funktionen (11019),42.95,https://www.fcw.ch/api/ProcessRequest/125371/BN/268x166-lego-classic-bausteine-und-funktionen-11019.jpg?sourceId=870419&source=Product,5,99,500, Achtung. Nicht geeignet fur Kinder unter 36 Monate. Enthalt verschluckbare Kleinteile. Erstickungsgefahr. ,222,262,95,648, B09BNVKVSL ,0.0,1.0,1.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
LEGO City - Stuntflugzeug (60323),11.95,https://www.fcw.ch/api/ProcessRequest/151049/BN/268x166-lego-city-stuntflugzeug-60323.jpg?sourceId=870340&source=Product,5,99,59, Achtung. Nicht geeignet fur Kinder unter 36 Monate. Enthalt verschluckbare Kleinteile. Erstickungsgefahr. ,141,157,61,125, B09BNVVWF5 ,0.0,1.0,1.0,0.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
LEGO Creator 3in1 - Super-Mech (31124),11.95,https://www.fcw.ch/api/ProcessRequest/131430/BN/268x166-lego-creator-3in1-super-mech-31124.jpg?sourceId=870425&source=Product,6,99,159, Achtung. Nicht geeignet fur Kinder unter 36 Monate. Enthalt verschluckbare Kleinteile. Erstickungsgefahr. ,141,191,46,190, B09BNSW12G ,0.0,1.0,1.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
LEGO Classic - Blaue Bauplatte (11025),10.95,https://www.fcw.ch/api/ProcessRequest/125614/BN/268x166-lego-classic-blaue-bauplatte-11025.jpg?sourceId=870422&source=Product,4,99,1, Achtung. Nicht geeignet fur Kinder unter 36 Monate. Enthalt verschluckbare Kleinteile. Erstickungsgefahr. ,308,260,3,111, B09BNTW4NN ,0.0,1.0,1.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
LEGO Friends - Hunderettungszentrum (41727),69.95,https://www.fcw.ch/api/ProcessRequest/169783/BN/268x166-lego-friends-hunderettungszentrum-41727.jpg?sourceId=880312&source=Product,7,99,617, Achtung. Nicht geeignet fur Kinder unter 36 Monate. Enthalt verschluckbare Kleinteile. Erstickungsgefahr. ,282,480,74,1, B0BBRX4RHK ,0.0,1.0,1.0,0.0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
LEGO Disney - Vaianas Katamaran (43210),46.95,https://www.fcw.ch/api/ProcessRequest/169423/BN/268x166-lego-disney-vaianas-katamaran-43210.jpg?sourceId=880328&source=Product,6,99,321, Achtung. Nicht geeignet fur Kinder unter 36 Monate. Enthalt verschluckbare Kleinteile. Erstickungsgefahr. ,262,191,61,437, B0BBRTM52W ,0.0,1.0,1.0,0.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
LEGO City - Feuerwehrboot (60373),24.95,https://www.fcw.ch/api/ProcessRequest/169456/BN/268x166-lego-city-feuerwehrboot-60373.jpg?sourceId=880296&source=Product,5,99,144, Achtung. Nicht geeignet fur Kinder unter 36 Monate. Enthalt verschluckbare Kleinteile. Erstickungsgefahr. ,191,262,61,344, B0BBRXB8S8 ,0.0,1.0,1.0,0.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
LEGO Friends - Olivias Elektroauto (41443),17.95,https://www.fcw.ch/api/ProcessRequest/131442/BN/268x166-lego-friends-olivias-elektroauto-41443.jpg?sourceId=861104&source=Product,6,99,183, Achtung. Nicht geeignet fur Kinder unter 36 Monate. Enthalt verschluckbare Kleinteile. Erstickungsgefahr. ,141,262,72,281, B08G4BMD2K ,0.0,1.0,1.0,0.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
LEGO Duplo - Zuhause auf Rädern (10986),24.95,https://www.fcw.ch/api/ProcessRequest/169742/BN/268x166-lego-duplo-zuhause-auf-raedern-10986.jpg?sourceId=880339&source=Product,2,99,31, Kein Warnhinweis zutreffend ,262,282,118,692, B01NBKDU6J ,0.0,1.0,1.0,0.0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
LEGO Duplo - Wilde Tiere des Ozeans (10972),24.95,https://www.fcw.ch/api/ProcessRequest/139181/BN/268x166-lego-duplo-wilde-tiere-des-ozeans-10972.jpg?sourceId=874163&source=Product,2,99,32, Achtung. Nicht geeignet fur Kinder unter 36 Monate. Enthalt verschluckbare Kleinteile. Erstickungsgefahr. ,262,282,95,701, B09QFJXWV8 ,0.0,1.0,1.0,0.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
LEGO Marvel - Iron Man Hulkbuster vs. Thanos (76263),32.95,https://www.fcw.ch/api/ProcessRequest/190641/BN/268x166-lego-marvel-iron-man-hulkbuster-vs-thanos-76263.jpg?sourceId=886625&source=Product,4,99,66, Achtung. Nicht geeignet fur Kinder unter 36 Monate. Enthalt verschluckbare Kleinteile. Erstickungsgefahr. ,141,191,46,156, B0BV7CJRF8 ,0.0,1.0,1.0,0.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
LEGO DC Batman - Batmobile Tumbler (76240),299.0,https://www.fcw.ch/api/ProcessRequest/124493/BN/268x166-lego-dc-batman-batmobile-tumbler-76240.jpg?sourceId=864560&source=Product,18,99,2049, Achtung. Nicht geeignet fur Kinder unter 36 Monate. Enthalt verschluckbare Kleinteile. Erstickungsgefahr. ,480,582,124,3, B08XD62V41 ,0.0,1.0,1.0,0.0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
LEGO Disney Mickey and Friends - Mickys und Minnies Campingausflug (10777),26.95,https://www.fcw.ch/api/ProcessRequest/138874/BN/268x166-lego-disney-mickey-and-friends-mickys-und-minnies-campingausflug-10777.jpg?sourceId=874169&source=Product,4,99,103, Achtung. Nicht geeignet fur Kinder unter 36 Monate. Enthalt verschluckbare Kleinteile. Erstickungsgefahr. ,191,205,73,274, B09QFMZDKL ,0.0,1.0,1.0,0.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
LEGO City Adventskalender 2023 (60381),29.95,https://www.fcw.ch/api/ProcessRequest/191548/BN/268x166-lego-city-adventskalender-2023-60381.jpg?sourceId=886689&source=Product,5,99,258, Achtung. Nicht geeignet fur Kinder unter 36 Monate. Enthalt verschluckbare Kleinteile. Erstickungsgefahr. ,262,382,70,390, B0BV7D7G71 ,0.0,1.0,1.0,0.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
LEGO Sonic - Kugel-Challenge (76990),39.95,https://www.fcw.ch/api/ProcessRequest/190573/BN/268x166-lego-sonic-kugel-challenge-76990.jpg?sourceId=886669&source=Product,6,99,292, Achtung. Nicht geeignet fur Kinder unter 36 Monate. Enthalt verschluckbare Kleinteile. Erstickungsgefahr. ,191,354,59,440, B0BV7CW1VW ,0.0,1.0,1.0,0.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
LEGO Duplo - Wasserrutsche (10989),49.95,https://www.fcw.ch/api/ProcessRequest/190856/BN/268x166-lego-duplo-wasserrutsche-10989.jpg?sourceId=886564&source=Product,2,99,19, Achtung. Nicht geeignet fur Kinder unter 36 Monate. Enthalt verschluckbare Kleinteile. Erstickungsgefahr. ,262,382,94,668, B01N4DQQFG ,0.0,1.0,1.0,0.0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
LEGO City - Autowaschanlage (60362),24.95,https://www.fcw.ch/api/ProcessRequest/188415/BN/268x166-lego-city-autowaschanlage-60362.jpg?sourceId=886596&source=Product,6,99,243, Achtung. Nicht geeignet fur Kinder unter 36 Monate. Enthalt verschluckbare Kleinteile. Erstickungsgefahr. ,191,262,72,427, B0BPC4HGNS ,0.0,1.0,1.0,0.0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
LEGO Disney - Das verzauberte Baumhaus (43215),179.0,https://www.fcw.ch/api/ProcessRequest/188675/BN/268x166-lego-disney-das-verzauberte-baumhaus-43215.jpg?sourceId=886589&source=Product,7,99,1016, Achtung. Nicht geeignet fur Kinder unter 36 Monate. Enthalt verschluckbare Kleinteile. Erstickungsgefahr. ,378,582,87,1, B0BPCF64ZT ,0.0,1.0,1.0,0.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
LEGO City - Polizeischule (60372),99.0,https://www.fcw.ch/api/ProcessRequest/169774/BN/268x166-lego-city-polizeischule-60372.jpg?sourceId=880295&source=Product,6,99,823, Achtung. Nicht geeignet fur Kinder unter 36 Monate. Enthalt verschluckbare Kleinteile. Erstickungsgefahr. ,282,540,91,1, B0BBRYX65Q ,0.0,1.0,1.0,0.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
LEGO City - Rennauto (60322),11.95,https://www.fcw.ch/api/ProcessRequest/151157/BN/268x166-lego-city-rennauto-60322.jpg?sourceId=870339&source=Product,4,99,46, Achtung. Nicht geeignet fur Kinder unter 36 Monate. Enthalt verschluckbare Kleinteile. Erstickungsgefahr. ,141,157,45,105, B09BNTVQGP ,0.0,1.0,1.0,0.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
LEGO Jurassic World - T. Rex Ausbruch (76944),59.95,https://www.fcw.ch/api/ProcessRequest/125998/BN/268x166-lego-jurassic-world-t-rex-ausbruch-76944.jpg?sourceId=861235&source=Product,4,99,140, Achtung. Nicht geeignet fur Kinder unter 36 Monate. Enthalt verschluckbare Kleinteile. Erstickungsgefahr. ,262,382,56,620, B09BNX5GQL ,0.0,1.0,1.0,0.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
LEGO Duplo - Lightning McQueen und Mater in der Waschanlage (10996),42.95,https://www.fcw.ch/api/ProcessRequest/169941/BN/268x166-lego-duplo-lightning-mcqueen-und-mater-in-der-waschanlage-10996.jpg?sourceId=880342&source=Product,2,99,29, Kein Warnhinweis zutreffend ,262,282,76,512, B01N2TP73A ,0.0,1.0,1.0,0.0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
LEGO Friends - Aliyas Zimmer (41740),24.95,https://www.fcw.ch/api/ProcessRequest/169320/BN/268x166-lego-friends-aliyas-zimmer-41740.jpg?sourceId=880319&source=Product,6,99,209, Achtung. Nicht geeignet fur Kinder unter 36 Monate. Enthalt verschluckbare Kleinteile. Erstickungsgefahr. ,191,205,61,309, B0BBS1CSGW ,0.0,1.0,1.0,0.0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
LEGO Jurassic World - Hinterhalt des Dilophosaurus (76958),32.95,https://www.fcw.ch/api/ProcessRequest/188801/BN/268x166-lego-jurassic-world-hinterhalt-des-dilophosaurus-76958.jpg?sourceId=886627&source=Product,6,99,211, Achtung. Nicht geeignet fur Kinder unter 36 Monate. Enthalt verschluckbare Kleinteile. Erstickungsgefahr. ,141,262,91,376, B0BPCD4RH9 ,0.0,1.0,1.0,0.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
LEGO City - Bauernhof mit Tieren (60346),54.95,https://www.fcw.ch/api/ProcessRequest/142802/BN/268x166-lego-city-bauernhof-mit-tieren-60346.jpg?sourceId=874189&source=Product,4,99,230, Achtung. Nicht geeignet fur Kinder unter 36 Monate. Enthalt verschluckbare Kleinteile. Erstickungsgefahr. ,262,382,70,763, B09QFS8BNN ,0.0,1.0,1.0,0.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
LEGO Technic - Rennflugzeug (42117),11.95,https://www.fcw.ch/api/ProcessRequest/137310/BN/268x166-lego-technic-rennflugzeug-42117.jpg?sourceId=861135&source=Product,7,99,154, Achtung. Nicht geeignet fur Kinder unter 36 Monate. Enthalt verschluckbare Kleinteile. Erstickungsgefahr. ,141,157,61,155, B08G49HYQB ,0.0,1.0,1.0,0.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
LEGO Super Mario - Diddy Kongs Lorenritt - Erweiterungsset.,119.0,https://www.fcw.ch/api/ProcessRequest/190886/BN/268x166-lego-super-mario-diddy-kongs-lorenritt-erweiterungsset.jpg?sourceId=886614&source=Product,8,99,1157, Achtung. Nicht geeignet fur Kinder unter 36 Monate. Enthalt verschluckbare Kleinteile. Erstickungsgefahr. ,378,480,70,1, B0BV7GSJKC ,0.0,1.0,1.0,0.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
LEGO Duplo - Recycling-LKW (10987),24.95,https://www.fcw.ch/api/ProcessRequest/188589/BN/268x166-lego-duplo-recycling-lkw-10987.jpg?sourceId=886562&source=Product,2,99,15, Achtung. Nicht geeignet fur Kinder unter 36 Monate. Enthalt verschluckbare Kleinteile. Erstickungsgefahr. ,262,282,95,470, B01NCL67US ,0.0,1.0,1.0,0.0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
LEGO City - Eiswagen-Verfolgungsjagd (60314),36.95,https://www.fcw.ch/api/ProcessRequest/135735/BN/268x166-lego-city-eiswagen-verfolgungsjagd-60314.jpg?sourceId=870332&source=Product,5,99,317, Achtung. Nicht geeignet fur Kinder unter 36 Monate. Enthalt verschluckbare Kleinteile. Erstickungsgefahr. ,262,282,59,568, B09BNXMFCT ,0.0,1.0,1.0,0.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
LEGO Minecraft - Der Eispalast (21186),59.95,https://www.fcw.ch/api/ProcessRequest/139240/BN/268x166-lego-minecraft-der-eispalast-21186.jpg?sourceId=874263&source=Product,8,99,499, Achtung. Nicht geeignet fur Kinder unter 36 Monate. Enthalt verschluckbare Kleinteile. Erstickungsgefahr. ,222,262,95,755, B09QFNJ8ST ,0.0,1.0,1.0,0.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
LEGO Technic - Kipplaster (42147),11.95,https://www.fcw.ch/api/ProcessRequest/169710/BN/268x166-lego-technic-kipplaster-42147.jpg?sourceId=880376&source=Product,7,99,177, Achtung. Nicht geeignet fur Kinder unter 36 Monate. Enthalt verschluckbare Kleinteile. Erstickungsgefahr. ,141,157,61,190, B0BBRWWPXB ,0.0,1.0,1.0,0.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
LEGO Friends - Tiertagesstätte (41718),74.95,https://www.fcw.ch/api/ProcessRequest/125168/BN/268x166-lego-friends-tiertagesstaette-41718.jpg?sourceId=870434&source=Product,7,99,593, Achtung. Nicht geeignet fur Kinder unter 36 Monate. Enthalt verschluckbare Kleinteile. Erstickungsgefahr. ,282,480,74,1, B09BNTB4KX ,0.0,1.0,1.0,0.0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
